"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,2,1,"BL13J-PS-RIHL-01:CR1:M02:S1","OH4 RESTRICTED","INDICATOR HEALTHY","LATCH","serial","no"," "," ",0
2,2,2,"BL13J-PS-ASB-01:CR1:M02:S2"," ","OH4 SEARCH","POINT 1 LATCH","serial","no"," "," ",1
3,2,3,"BL13J-PS-ASB-05:CR1:M02:S3"," ","OH4 SEARCH","POINT 2 LATCH","serial","no"," "," ",2
4,2,4,"BL13J-PS-ASBF-01:CR1:M02:S4","OH4 LAST AREA","SEARCH POINT","LATCH","serial","no"," "," ",3
5,3,3,"BL13J-PS-SCDEO-01:CR1:M03:S3","OH4 SEARCH","COMPLETE  DELAY","TO ENABLE OVER","dup","no"," "," ",4
6,3,4,"BL13J-PS-SCDEO-01:CR1:M03:S4","OH4 SEARCH","COMPLETE  DELAY","TO ENABLE OVER","dup","no"," "," ",5
7,3,0,"BL13J-PS-IOC-01","LOP 4","OH4 HUTCH","SEARCHED & CLOSED","lop","no"," "," ",6
8,2,0,"BL13J-PS-IOC-01"," ","LOP 3 OH4","SEARCH COMPLETE","lop","no"," "," ",4
