"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,8,1,"BL07I-PS-PERM-06:CR2:M08:S1","EH2 LOP 11 PERMIT 6","EXPERIMENT SHUTTER","BL07I-PS-SHTR-01","dup","no","BL07I-PS-experiment2Shutter.edl"," ",0
2,8,2,"BL07I-PS-PERM-06:CR2:M08:S2","EH2 LOP 11 PERMIT 6","EXPERIMENT SHUTTER","BL07I-PS-SHTR-01","dup","no","BL07I-PS-experiment2Shutter.edl"," ",1
3,8,3,"BL07I-PS-PKP-05:CR2:M08:S3"," ","EH1 BL07I-PS-RACK-01","HATCH LOCKED CLOSED","serial","no"," "," ",2
4,8,4,"BL07I-PS-HATCL-01:CR2:M08:S4"," ","EH1","HATCH CLOSED","serial","no"," "," ",3
5,9,1,"BL07I-PS-SLCK-01:CR2:M09:S1","EH1 BL07I-PS-RACK-01","LOP 13","SEARCHED & LOCKED","dup","no","BL07I-PS-experimentShutter.edl"," ",2
6,9,2,"BL07I-PS-SLCK-01:CR2:M09:S2","EH1 BL07I-PS-RACK-01","LOP 13","SEARCHED & LOCKED","dup","yes","BL07I-PS-experimentShutter.edl"," ",5
7,8,0,"BL07I-PS-IOC-02","LOP 6 EH2 PERMIT 7","XPS X-RAY SOURCE","BL07I-PS-PERM-07","lop","yes"," "," ",4
