"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,5,1,"SR02C-PS-DPTAF-01"," ","SR DIPOLE","TRIM AT FIELD","dup","no"," ","now",0
2,5,2,"SR02C-PS-DPTAF-02"," ","SR DIPOLE","TRIM AT FIELD","dup","no"," ","now",1
3,5,3,"SR02C-PS-Q2AF-01"," ","Q2BE","AT FIELD","serial","no"," ","now",2
4,5,4,"SR02C-PS-Q3AF-01"," ","Q3E","AT FIELD","serial","no"," ","now",3
5,5,0,"SR02C-PS-IOC-02"," ","DDBA","AT FIELD","lop","yes"," "," ",4
