"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,11,1,"SR02C-PS-RDMND-01"," ","RAD MON","SR02C-1 ACCUM","serial","no"," ","now",0
2,11,2,"SR02C-PS-RDMNR-01"," ","RAD MON","SR02C-1 RATE","serial","no"," ","now",1
3,10,1,"SR02C-PS-RDMND-03"," ","RAD MON","SR03C ACCUM","serial","no"," ","now",2
4,10,2,"SR02C-PS-RDMNR-03"," ","RAD MON","SR03C RATE","serial","no"," ","now",3
5,10,3,"SR02C-PS-RDMND-02"," ","RAD MON","SR02C-2 ACCUM","serial","no"," ","now",4
6,10,4,"SR02C-PS-RDMNR-02"," ","RAD MON","SR02C-2 RATE","serial","no"," ","now",5
7,10,0,"SR02C-PS-IOC-02"," ","LOP10","SR02C RAD OK","lop","yes"," "," ",6
