"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,12,1,"BL10J-PS-VACOK-01:CR1:M12:S1"," ","OC1 VACUUM","SWITCHES OK","serial","no"," "," ",0
2,12,2,"BL10J-PS-VACOK-02:CR1:M12:S2"," ","ECJ VACUUM","SWITCHES OK","serial","no"," "," ",1
3,12,3,"BL10J-PS-VACOK-03:CR1:M12:S3"," ","ECJ VACUUM","SWITCHES OK","dup","no"," "," ",2
4,12,4,"BL10J-PS-VACOK-03:CR1:M12:S4"," ","ECJ VACUUM","SWITCHES OK","dup","no"," "," ",3
5,12,0,"BL10I-PS-IOC-01","LOP 9 ECJ PERMIT 5","BL10J-PS-SHTR-01","EXPERIMENT SHUTTER","lop","no"," "," ",4
