"CVS Info: $Id: SR18C-PS-vaultDoorKeyRelease.csv,v 1.2 2006/04/21 15:35:46 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,14,3,"SR18C-PS-CONKY-01"," ","CONSOLE KEY","RELEASE","dup","no"," "," ",0
2,14,4,"SR18C-PS-CONKY-02"," ","CONSOLE KEY","RELEASE","dup","no"," "," ",1
3,14,0,"SR18C-PS-IOC-01"," ","LOP4","VAULT DOOR KEY RELEASE","lop","yes"," "," ",2
