"CVS Info: $Id: SR04C-PS-topUpMode.csv,v 1.1.1.1 2006/03/20 16:32:20 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,5,3,"SR04C-PS-TUKEY-01"," ","TOP-UP","KEY ON","serial","no"," "," ",0
2,5,4,"SR04C-PS-TCMTH-01"," ","TCM","THRESHOLD OK","serial","no"," "," ",1
3,5,0,"SR04C-PS-IOC-02"," ","LOP8","TOPUP MODE","lop","no"," "," ",2
