"CVS Info: $Id: SR14C-PS-lobbyLock.csv,v 1.2 2005/11/25 15:40:21 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,8,3,"SR14C-PS-RFTKY-01"," ","RF","TEST KEY","serial","no"," "," ",0
2,8,4,"SR14C-PS-SROPK-01"," ","SR OP","KEY OFF","serial","no","SR14C-PS-notLtdAccess.edl"," ",1
3,8,0,"SR14C-PS-IOC-01"," ","LOP6 RF TEST","SELECTED","lop","yes"," "," ",2
