"CVS Info: $Id: SR14C-PS-zonePermit.csv,v 1.2 2006/02/28 15:58:44 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,11,1,"SR14C-PS-LTDAC-01"," ","NOT LTD","ACCESS","dup","no","SR14C-PS-notLtdAccess.edl"," ",0
2,11,2,"SR14C-PS-LTDAC-02"," ","NOT LTD","ACCESS","dup","no","SR14C-PS-notLtdAccess.edl"," ",1
3,10,1,"SR14C-PS-DKYSW-01"," ","DOOR KEY","SWITCH","serial","no"," "," ",2
4,10,2,"SR14C-PS-SRCH-01"," "," ","SEARCH OK","serial","no","SR14C-PS-searchOk.edl"," ",3
5,7,3,"SR14C-PS-BOBL-01"," "," ","BOB LAMPS ON","serial","no"," "," ",4
6,7,4,"SR14C-PS-ILKS-01"," ","INTERLOCKS","SET","serial","no","SR14C-PS-interlocksSet.edl"," ",5
7,18,1,"SR14C-PS-BLPMT-01"," "," ","BL14I PERMIT","serial","no"," "," ",6
8,18,2,"SR14C-PS-BLPMT-02"," "," ","BL14B PERMIT","serial","no"," "," ",7
9,17,1,"SR14C-PS-BLPMT-03"," "," ","BL15I PERMIT","serial","no","BL15I-PS-globalShutter.edl"," ",8
10,17,2,"SR14C-PS-BLPMT-04"," "," ","BL15B PERMIT","serial","no"," "," ",9
11,15,1,"SR14C-PS-BLPMT-05"," "," ","BL17I PERMIT","serial","no"," "," ",10
12,15,2,"SR14C-PS-BLPMT-06"," "," ","BL17B PERMIT","serial","no"," "," ",11
13,15,3,"SR14C-PS-BLPMT-07"," "," ","BL16I PERMIT","serial","no","BL16I-PS-globalShutter.edl"," ",12
14,15,4,"SR14C-PS-BLPMT-08"," "," ","BL16B PERMIT","serial","no","BL16B-PS-globalShutter.edl"," ",13
15,11,3,"SR14C-PS-SZSEC-01"," ","SR ALL ZONES","SECURE","serial","no","SR04C-PS-zonePermit.edl"," ",14
16,11,4,"SR14C-PS-OPKEY-01"," ","SR OPERATE","KEY ON","serial","no"," "," ",15
17,18,3,"SR14C-PS-BODEL-01"," ","BEAM ON DELAY","COMPLETE","dup","no"," "," ",16
18,18,4,"SR14C-PS-BODEL-02"," ","BEAM ON DELAY","COMPLETE","dup","no"," "," ",17
19,11,0,"SR14C-PS-IOC-01"," ","LOP15","BEAM ON TIMER","lop","no"," "," ",16
20,10,3,"SR14C-PS-BOLMP-01"," ","BEAM ON","LAMP OK","dup","no"," "," ",18
21,10,4,"SR14C-PS-BOLMP-02"," ","BEAM ON","LAMP OK","dup","no"," "," ",20
22,10,0,"SR14C-PS-IOC-01"," ","LOP7","SR14 ZONE PERMIT","lop","no"," "," ",21
23,18,0,"SR14C-PS-IOC-01"," ","LOP10","BEAM ON LAMP","lop","no"," "," ",18
24,15,0,"SR14C-PS-IOC-01"," ","LOP14","SR14 ZONE SECURE","lop","no"," "," ",14
