"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,19,1,"BL21I-PS-STRCL-04:CR2:M19:S1","BL21I-PS-RACK-01 G FE","FE21I-PS-SHTR-01 PORT","SHUTTER NOT CLOSED","serial","no"," "," ",0
2,19,2,"BL21I-PS-PERM-01:CR2:M19:S2","BL21I-PS-RACK-01","OH1OH2 LOP6 PRMT 1","FE SHTR-02 IOC-01","serial","no"," "," ",1
3,19,3,"BL21I-PS-AEN-01:CR2:M19:S3","LOP 11 LAB 10 &","TRANSPORT PIPE","AREA ENABLED","dup","no","BL21I-PS-Lab10TPShutter.edl"," ",2
4,19,4,"BL21I-PS-AEN-01:CR2:M19:S4","LOP 11 LAB 10 &","TRANSPORT PIPE","AREA ENABLED","dup","no","BL21I-PS-Lab10TPShutter.edl"," ",3
5,16,3,"BL21I-PS-AEN-02:CR2:M16:S3","LOP 12 SH","SPECTROMETER HALL","AREA ENABLED","dup","no","BL21I-PS-SpectHallShutter.edl"," ",4
6,16,4,"BL21I-PS-AEN-02:CR2:M16:S4","LOP 12 SH","SPECTROMETER HALL","AREA ENABLED","dup","no","BL21I-PS-SpectHallShutter.edl"," ",5
7,16,0,"BL21I-PS-IOC-02","LOP 14 SH SPECTROM.","HALL SWITCH ON BEAM","ON INDICATORS","lop","no"," "," ",6
8,19,0,"BL21I-PS-IOC-02","LOP 13 LAB10TP","SWITCH ON BEAM","ON INDICATORS","lop","no"," "," ",4
