"CVS Info: $Id: SR22C-PS-srInterruptorPermit.csv,v 1.1.1.1 2006/02/23 09:01:18 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,9,1,"SR22C-PS-RFKEY-01"," ","NOT SR RF","TEST KEY","serial","no"," "," ",0
2,9,2,"SR22C-PS-DPKEY-01"," ","NOT SR DIPOLE","TEST KEY","serial","no"," "," ",1
3,9,3,"SR22C-PS-OPKEY-04"," ","SR OPERATE","KEY","dup","no"," "," ",0
4,9,4,"SR22C-PS-OPKEY-05"," ","SR OPERATE","KEY","dup","yes"," "," ",3
5,9,0,"SR22C-PS-IOC-02"," ","LOP9","SR INTERRUPTOR PERMIT","lop","yes"," "," ",2
