"CVS Info: $Id: SR04C-PS-srDipolePsuPermit.csv,v 1.1.1.1 2006/03/20 16:32:20 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,15,1,"SR04C-PS-INTRP-01"," ","INTERRUPTOR","NOT CLOSED","serial","no","SR22C-PS-srInterruptorPermit.edl"," ",0
2,15,2,"SR04C-PS-AZPMT-01"," ","ALL SR ZONES","PERMIT","serial","no","SR04C-PS-allSrZonesPermit.edl"," ",1
3,15,0,"SR04C-PS-IOC-01"," ","LOP9","SR DIPOLE PSU PERMIT","lop","yes"," "," ",2
4,15,3,"SR04C-PS-DPPMT-01"," ","SR DIPOLE","TEST PERMIT","dup","no"," "," ",0
5,15,4,"SR04C-PS-DPPMT-02"," ","SR DIPOLE","TEST PERMIT","dup","yes"," "," ",4
