"CVS Info: $Id: LI-PS-lamps.csv,v 1.5 2006/01/05 11:45:04 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,19,1,"LI-PS-INSCH-01"," ","SEARCH IN","PROGRESS","dup","no"," "," ",0
2,19,2,"LI-PS-INSCH-02"," ","SEARCH IN","PROGRESS","dup","no"," "," ",1
3,19,0,"LI-PS-IOC-01"," ","LOP12","RESTRICTED LAMP","lop","yes"," "," ",2
4,19,3,"LI-PS-SCMP-01"," ","NOT SEARCH","COMPLETE","serial","no"," "," ",0
5,19,4,"LI-PS-INSCH-03"," ","NOT SEARCH","IN PROGRESS","serial","no"," "," ",4
6,19,0,"LI-PS-IOC-01"," ","LOP13","OPEN LAMP","lop","yes"," "," ",5
