"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,11,3,"BL09J-PS-VACOK-03:CR2:M11:S3"," ","EH2 VACUUM","SWITCHES OK","serial","no"," "," ",0
2,11,4,"BL09J-PS-VACOK-02:CR2:M11:S4"," ","EH2 VACUUM","SWITCHES OK","serial","no"," "," ",1
3,11,0,"BL09I-PS-IOC-02","LOP 7 EH2 PERMIT 6","BL09J-PS-SHTR-02","EXPERIMENT SHUTTER","lop","no"," "," ",2
