"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,12,3,"BL09K-PS-VACOK-02:CR2:M12:S3"," ","EC VACUUM","SWITCHES OK","serial","no"," "," ",0
2,12,4,"BL09K-PS-VACOK-01:CR2:M12:S4"," ","EC VACUUM","SWITCHES OK","serial","no"," "," ",1
3,12,0,"BL09I-PS-IOC-02","LOP 9 EC PERMIT 9","BL09K-PS-SHTR-01","EXPERIMENT SHUTTER","lop","no"," "," ",2
