"Dummy header. Was CVS keywords",,,,,,,,,,,
"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v","24v","24v","24v","24v","no"," "," ",0
1,14,1,"BL09J-PS-SHTOK-02:CR2:M14:S1","EH2 LOP7 PERMIT 6","BL09J-PS-SHTR-02","EXPERIMENT SHUTTER","dup","no","BL09I-PS-eH2JExperimentShutter.edl"," ",0
2,14,2,"BL09J-PS-SHTOK-02:CR2:M14:S2","EH2 LOP7 PERMIT 6","BL09J-PS-SHTR-02","EXPERIMENT SHUTTER","dup","no","BL09I-PS-eH2JExperimentShutter.edl"," ",1
3,14,3,"BL09J-PS-STRCL-01:CR2:M14:S3","EH2 BL09J-PS-SHTR-02","EXPERIMENT","SHUTTER CLOSED","dup","no"," "," ",0
4,14,4,"BL09J-PS-STRCL-01:CR2:M14:S4","EH2 BL09J-PS-SHTR-02","EXPERIMENT","SHUTTER CLOSED","dup","yes"," "," ",3
5,14,0,"BL09I-PS-IOC-02","LOP 8 EH2","BL09J-PS-SHTR-02","OK","lop","yes"," "," ",2
