"CVS Info: $Id: BR02C-PS-other.csv,v 1.3 2006/04/26 12:21:22 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"gap"," ","gap","gap","gap","no"," "," ",0
1,15,1,"BR02C-PS-INTCB-01"," ","INTERNAL","CALL BUTTON","serial","no"," "," ",0
2,15,2,"BR02C-PS-KYPCB-01"," ","KEY PRESS","CALL BUTTON","serial","no"," "," ",1
3,0,0,"gap"," ","gap","gap","gap","no"," "," ",2
4,17,1,"BR02C-PS-ANNUN-01"," ","ANNUNCIATOR","HEALTHY","serial","no"," "," ",3
5,17,2,"BR02C-PS-BOBL-03"," ","BOBL","HEALTHY","serial","no"," "," ",4
