"CVS Info: $Id: BR02C-PS-vaultDoorKeyRelease.csv,v 1.1 2005/10/04 08:03:23 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,14,3,"BR02C-PS-CONKY-01"," ","CONSOLE KEY","RELEASE","dup","no"," "," ",0
2,14,4,"BR02C-PS-CONKY-02"," "," "," ","dup","no"," "," ",1
3,14,0,"BR02C-PS-IOC-01"," ","LOP4","VAULT DOOR KEY RELEASE","lop","no"," "," ",2
