"CVS Info: $Id: BR02C-PS-openLamp.csv,v 1.1 2005/10/04 08:03:24 karb Exp $ $Name:  $",,,,,,,,,,
,"Id","Module","Input","Record","Label1","Label2","Label3","Type","LineEnd","RelDisp","Reset","PreviousId"
0,0,0,"24v"," ","24v","24v","24v","no"," "," ",0
1,17,3,"BR02C-PS-SCMP-01"," ","NOT SEARCH","COMPLETE","serial","no"," "," ",0
2,17,4,"BR02C-PS-INSCH-01"," ","NOT SEARCH IN","PROGRESS","serial","no"," "," ",1
3,17,0,"BR02C-PS-IOC-01"," ","LOP13","OPEN LAMP","lop","no"," "," ",2
